붉은 장미(큰글자책),S000200047970,"스티븐 스필버그 감독의 영화〈인디아나 존스〉의 실제 모델인 로이 채프먼 앤드루스는 미국 자연사 박물관 소속 학예사로 조선이 일제에 병합된 1912년 초 울산 장생포 포경기지를 방문, 48일간 귀신고래를 연구·조사하고 골격을 수집하는 임무를 수행한다. 조선에 대한 사전 지식 없이 미 동부에서 남획으로 멸종되다시피 한 귀신고래를 연구하고 고래 골격 표본을 구해 미국 자연사 박물관에 전시하고자 온 그는 일제의 잔학한 고래 학살과 조선인들의 힘겨운 투쟁을 목격하면서 조선에 대한 이해와 제국주의 시대의 광포함에 각성의 눈을 뜨게 된다. 그는 점차 고래 연구에서 시선을 옮겨 포경선 인부인 조선인 홍(洪)과 홍의 벙어리 누이, 그리고 문디와 지역 어촌민들이 겪는 피식민지인으로서의 온갖 간난고초를 지켜보면서 그들을 이해하고 그들과 가까워진다. 한편, 고래잡이를 위해 식민지 조선에서 포경활동을 하는 일본인들은 그 잔학성이 극에 달하고 있다. 그들은 고래잡이를 생계 수단 이상으로 여기며 조선인에 대한 차별을 나날이 강화해 나간다. 그런 가운데 포경 기지에서는 돌이킬 수 없는 사건이 벌어진다. 다른 한편, 일본인에게 고용되어 이 먼 조선에까지 와서 고래잡이를 하는 노르웨이인 선원들은 만리타국 생활에 노스텔지어를 지니고 있을 뿐, 그들이 조선에 머무는 목적은 오로지 고래잡이를 통한 수입 증대일 뿐이다. 처음 방한했을 때에는 고래에나 관심을 두었던 앤드루스는 점차 세계사의 압축된 형태로 조선에서 일어나는 피식민지인의 처참한 현실을 보고 각성이 생겨나면서 심적인 갈등과 함께 변화를 겪게 된다. 이런 갈등을 이제 그에게는 자신이 풀어야 할 하나의 숙제로 부상한다. 그는 앞으로 어떻게 행동하게 될 것인가? 조선에서의 앤드루스의 행적과 한국계 귀신고래에 묻힌 숨은 이야기를 최초로 다룬 이 소설은 역사와 문학이 만나 어우러지는 문학적 진실의 낱낱을 밝히고 있다. 나아가 대립과 갈등이 증폭되는 세계사의 현재성을 극명하게 보여주고 있다. 이 소설은 말할 것도 없이 독자를 흥분과 감동의 도가니로 몰아넣는다. 21세기 한국 문학 걸작을 접할 수 있는 것은 명작을 읽는 즐거움을 배가시키며, 독자로 하여금 무한한 감동의 세계로 이끈다. 조선 고래에 얽힌 숨 막힌 진실! 치솟는 분노! 역사는 반복된다는 진실 앞            에 전율한다. 일제의 고래잡이를 통해 오늘날 한일관계까지 짚어 본 야심 찬 문제작!  빼어난 묘사와 중의적 상징. 마지막 장까지 손을 놓을 수 없다! 압도적 상            상력이 빚어낸 세계!"
개철수가 죽었다,S000200059070,
백 만년 동안 내리는 비(큰글자책),S000200047971,"쿠바 혁명의 주역으로 브에나 비스타 소셜 클럽의 전신인 아바나의 한 클럽에 소속된 어느 한국인 뮤지션의 사랑과 음악, 불꽃같은 혁명 이야기가 한국 독자를 찾아간다. 라틴 아메리카 사회에서 천대받은 〈제7등 계급〉 소수민족으로서 불볕 내려 쪼이는 에네켄 농장에서 강제노동이나 하던 ‘꼬레아노’는 어떻게 아바나 대학에 들어가 혁명에 뛰어들고 쿠바 혁명의 주역으로서 체 게바라와 친구가 되며 한 인간으로서 우뚝 서게 되는지 이 소설은 잘 보여준다. 한 젊은 뮤지션의 사랑의 고뇌, 뜨거운 삶의 이야기!“이 섬에는 섞이지 않는 것이 없어요. 인종이든, 음악이든. 우리의 영혼도 같죠.”   일제의 침략이 노골화된 1905년 일본인과 영국인이 공모한 사기 이민 극으로 멕시코에 도착한 1천여 명의 한인들은 다시 쿠바의 에네켄 농장으로 이주해 불볕더위 속에서 사투를 벌인다. ‘그’는 글랑데스티니다(쿠바 혁명 시 지하 연락책) 활동 중 우연히 알게 된 ‘브에나 비스타 소셜 클럽’의 멤버들과 교유하며 타고난 음악적 재능을 발휘해 기타리스트로서 활동하게 된다. 그러다 쿠바 혁명에 나서는 벗들을 보며 게릴라 활동을 위해 시에라 마에스트라 산으로 들어가고, 끝내 쿠바 혁명의 주역이 된다. 작품 전반을 흐르는 세계사적 불안정과 불확실, 그리고 삶의 핍진함은 쿠바에서 왜 혁명이 일어날 수밖에 없었는지 잘 보여준다. 극심한 수탈과 불평등이야말로 주인공이 맞닥뜨리는 현실이자, 세계사적 모순을 극복하는 과정에서 운명적으로 자신이 가야할 길을 선택하게 되는 것이다. 이 작품은 쿠바를 배경으로 하지만 오늘날 세계와 한국 상황에 대한 깊은 반추의 장을 제공한다. 지금의 세계가 20세기 중반 혁명을 잉태하던 시대의 분위기와 비슷한 양상으로 치닫고 있다고 보는 것이다. 불평등과 불균형은 그만큼 사회 변혁의 주요요인이다.  이 소설엔 체 게바라의 혁명 정신인 〈새로운 인간〉이라는 말이 여러 차례 등장한다. 이 말은 혁명이냐, 반혁명이냐를 떠나 한 사회가 지향하는 바에 대한 사유를 촉발한다. 나아가 한인 후예로서 온몸으로 혁명을 맞은 한 젊은 뮤지션의 삶을 더듬어 간다. 리얼한 터치와 한 인간의 정신적 성장기를 담아낸 작품으로, ‘한국인이 쓴 남미 문학’으로 정의내릴 수 있다. 나아가 한국문학의 지평을 저 라틴 아메리카 대륙으로까지 확장한 구체적 성과로 인식될 만한 작품이다. 작가는 이 작품을 집필하는 동안 쿠바 아바나에 체류했으며, 그 인고의 결과 1년 6개월 만에 이 멋진 소설로 우리 곁에 다가왔다."
이달의 장르소설 4,S000061897454,창작의 최전선을 달리는 우리 작가들의 여섯 가지 장르소설 『이달의 장르소설4』가 출간됐다.성실하게 오늘을 창작하는 한국 작가들이 그려낸 선명하고 다채로운 여섯 가지 장르소설은 출간 전부터 많은 작가들과 독자들의 기대를 모았다.‘이번 달에 선정되면 다음 달에 출간된다’는 기발하고 신선한 공모전이 열렸다. 매달 공모하고 출간해 독자들을 만날 예정이다.다양한 장르소설을 한데 엮은 『이달의 장르소설4』는 작가와 이야기 그리고 독자들이 자유롭게 교감하는 광장의 역할을 할 것이다.
자살신호가 감지되었습니다,S000200051417,"매일 밤, 드론을 이용해 화학물질을 밤하늘에 뿌려 공기 중에 있는 미세먼지를 녹여 정수로 바꾸느라 자정 너머엔 항상 옅은 비가 내리는 머지않은 미래. 대한민국은 일명 ‘이지은 법’이라는 이름으로 자살 방지법이 제정되었다. 죽은 지은의 가장 친한 친구이자, 생명보호처장인 수경은 생명보호처 내 신설된 자살 예방 TF팀에 지은의 딸 회영을 특별채용하고 그를 딸처럼 돌본다. 자살 예방 TF팀의 업무는 비밀리에 개발된 타임머신을 이용해 자살을 시도한 대상자들을 직접 찾아가 그들을 구하는 것. 자살 신호가 감지되면 그 사람이 죽기 30분 전으로 돌아갈 수 있다. 3년이 채 안 되는 시간 동안 99명의 사람을 구했지만, 회영은 유일한 가족이었던 유언 한 장 없이 떠난 엄마를 구하지 못한 죄책감으로 매일 밤 악몽을 꾼다. 우연히 타임 리프 기능이 최대 3시간 전에서 10년 전까지로 변경된 것을 발견하고, 회영은 엄마의 죽음을 막기 위해 무리한 시도를 하게 되는데…….이 작품은 《달러구트 꿈 백화점》과 같이 재능 있는 작가들의 작품이 세계로 뻗어 나가기를 응원하며 쌤앤파커스와 리디북스가 공동으로 주최한 “제1회 K-스토리 공모전”의 SF 부문 최우수상 수상작이다. 자살이라는 자칫 무거워질 수 있는 소재임에도 주변 인물들의 캐릭터와 장면마다 넘치는 활기로 독자 심사위원 및 내외부 심사위원들에게 높은 점수를 받으며 최우수상으로 선정되었다. 주변인의 자살로 인하여 겪는 가족들의 심리를 엿볼 수 있는 의미 있는 작품이다."
다시 만나는 고전,S000200051196,"보통 ‘고전’은 우리에게 ‘시대에 맞지 않는 고리타분한 옛날이야기’로 인식되는 경향이 있다. 그러나 고전도 창작될 당시에는 ‘현재’를 말하는 이야기였을 것이다. 그때의 사람들도 지금의 우리처럼 서로 사랑하고, 때로는 화내고, 함께 기뻐하고 또 슬퍼하며 하루하루를 살아냈을 것이다. 그들의 삶은 이야기를 따라 흘러 지금에 닿았고, 우리는 그렇게 이어진 이야기 속을 살아가고 있다. 이렇게 생각한다면 고전은 마냥 우리와 동떨어진 것이 아닌, 삶의 연속성의 증거이자 현재를 있게 한 근간으로 볼 수 있다. 한마디로, 결국 ‘사람 사는 이야기’이다.《다시 만나는 고전》은 새내기 작가들이 젊은 감성으로 새롭게 읽어낸 옛이야기들을 담았다. 옛이야기에서 발견한 교훈은 오늘의 목소리로 다시 빛내고, 지금과 맞지 않는 사회적 통념과 가치관은 날카롭게 파고들어 질문하고 비판한다. 이 책을 통해 독자들은 원천 서사와 이를 바탕으로 다시 쓴 새로운 작품들을 비교하며 읽는 즐거움을 얻을 수 있으며, 또 다른 이야기로 나아갈 수 있는 길을 발견할 수 있다."
나의 쁄라,S000200050170,"소설가 서유진 선생의 소설집 『나의 쁄라』가 상재되었다. 작가는 인생을 살면서 누구나 한 번쯤은 채워도 채워도 왜 가슴속이 텅 비어 있는지, 무리 속에서 떨어져 나와 길 잃어버린 양처럼 왜 이렇게 목마르고 외롭고 슬프고 공허한지에 대한 고민에 빠질 수 있다고 이야기한다.  이에 대해 작가는 사소한 일까지 우리와 함께하시는 하나님의 긍휼과 사랑을 표현하고, 하나님께서 화자로 직접 나서서 주인공을 계속 권면하고 가르치시고 세밀하게 인도해 주는 모습을 글로 그리고 있다. 하나님의 음성을 듣고 발걸음을 멈춘 쁄라처럼 우리도 주님의 사랑과 은혜로 행복함에 빠져 보자."
어쩌다가 전원일기,S000061897895,"o	서울 남자 한지율, 좌충우돌 전원생활 시작하다! 할아버지의 계략에 빠져 희동리로 내려오게 된 수의사 지율.. 하나부터 열까지 뭐 하나 적응되는 게 없는 이 깡촌에서 꼼짝없이 반년을 보내라고요? 다른 사람도 아닌 할아버지가 어떻게 나한테 이럴 수가 있어! 게다가 사사건건 묘하게 얽히는 이 여자는 뭐야? 희동리 파출소의 해결사이자 마을 어르신들의 아이돌인 안자영 순경, 첫인상은 최악에다 나에게만 까칠한 그녀. 그런데 왜일까, 이상하게 자꾸만 신경 쓰이기 시작하는 건. 마치 아주 오래전부터 알고 있었던 사람처럼 느껴지는 건."
햇빛 기다리기,S000200033774,"박선우의 소설은 섬세한 망설임과 서글픈 다정함을 부드럽게 엮어, 세계의 비극과 부조리를 투명하게 드러내 보인다. 나는 투명하면서도 어딘가 주저하고 있는 듯한 박선우의 말하기에 깊은 애정을 느낀다. _황인찬(시인)무엇보다도 이 엉망인 세상에 대한 존중을 버리지 않는 점이 대단하다고, 대단히 아름답다고 생각했다. _김지연(소설가)햇빛 속에서 밀도 높은 빛의 방울들이 피어오르는 것 같다. 반사된 무지개가 부드럽게 휘어진다. 한없이 흔들리며, 나는 더욱 명백하게 애틋한 마음으로, 박선우가 보여주는 ‘사랑의 미래’를 같이 꿈꾼다. _박상수(시인·문학평론가)"
나비의 입맞춤,S000200050106,
증인,S000200063311,
마왕 딸이 밥을 잘한다 8(완결),S000200059737,마왕을 죽이고 세상을 구했다.마왕은 시간을 되돌려 다시 살아났다.그렇게 열두 번이 반복됐다.세상을 지키기 위해 마왕보다 더한 악마가 되어야 했다.헌터 강결은 마왕성을 공격해 마왕의 갓난 딸을 데려왔다.그리고 십 년이 지났다.조용히 은둔하며 지내기 위해 식당을 열었다.그런데.“사틴이가 해 준 밥이 최고야. 밥 한 공기 더!”“여기도!”마왕 딸이 밥을 너무 잘한다.
회귀한 도끼천재가 살아가는 법 9,S000200059736,"「위대한 가문의 대마법사」의 작가 최달해그가 선사하는 통쾌한 신작!「회귀한 도끼천재가 살아가는 법」‘도살자’라 불리며 대륙 모든 이들이두려워하는 존재, 데인 크라젤그는 억울한 누명을 쓰고 죽음을 맞이하는데……“이번에야말로 내 손으로 죽일 수 있겠구만.”하고 싶으면 한다!누구도 막을 수 없는미친 도살자가 돌아왔다!"
무림에서 온 배달부 27,S000200050961,"사내가 무림에 처음 등장했을 때세상은 염왕(閻王)이라 부르며 두려워했다.사내가 무림을 떠났을 때세상은 그를 무신(武神)이라 칭송했다.향란 퓨전 판타지 장편소설『무림에서 온 배달부』""""참 파란만장한 삶이었지.""""불혹도 되지 않아 천하를 제패한 무신 강소.깨달음을 얻고 기운을 갈무리하던 중갑자기 생겨난 균열에 빠지고 마는데…….강소가 도착한 곳은 21세기 대한민국.게이트와 마수로 인해 피폐해진 그 땅에무림에서 온 무신, 아니 배달부가 평화를 선물한다."
검술 가문의 네크로맨서 7,S000200050953,"""『검술 가문의 네크로맨서』타고난 마나가 부족함에도압도적인 검술만으로 최강이라 불린, 신유현그러나 그의 검도 신이라 자칭하는 재앙,게티아들에겐 닿지 못하고 눈을 감는데…….[당신은 불사왕의 계승자로 선택받았습니다.]바로 그때, 그에게 주어진새로운 힘과 기회!""""네놈들은 대가를 치러야 할 것이다.""""신을 죽이고 집어삼킬영웅의 복수가 시작된다!"""
위버멘쉬 6,S000200050955,"""죽인다. 몬스터를 죽인다. 모든 몬스터를 죽인다.나의 세상도, 이 세상도 멸망했다면,또 다른 세상들을 위해 몬스터를 죽인다.『바바리안』의 후속작, 『위버멘쉬』!찬란한 문명을 이룩했던 28세기의 인류는 멸종되어 가고 있었다.인류의 마지막 희망. 〈바바리안〉 메이슨 박.시공의 벽을 넘어 다시 싸움을 시작한다.그가 해야 할 일은 생존이 아니었다.""""몬스터들을…… 도륙하는 것!""""아직도 투쟁하고 있는 21세기의 인류를 위해,강철 괴력과 끝없는 재생력을 남김 없이 쓰겠다.구원받을 자들이여.위대한 구세주의 활약을 영접하라."""
항일혁명전사 김명시,S000200047277,"모스크바, 상하이, 하얼빈, 신의주…항일과 혁명의 한가운데서 목숨을 걸다노동소설 『파업』으로 제2회 전태일문학상을 수상하며 작품 활동을 시작한 이래, 한국 근현대사 속 그늘에 가려진 인물들을 조명하는 데 힘써온 안재성의 장편소설 『항일혁명전사 김명시』가 2019년 출간 이후 3년 만에 미디어창비에서 개정판으로 재출간되었다.『항일혁명전사 김명시』는 항일 무장투쟁의 최전선에서 싸웠던 독립운동가 김명시의 생애를 소설로 재현해낸 작품으로, 조국 해방과 함께 빈부 격차 없이 모든 민중이 평등하게 사는 세상을 꿈꾼 인간의 치열한 삶을 생생하게 그린 역작이다.김명시는 1907년 경남 마산에서 태어났다. 어려서 아버지를 여의고, 어머니 김인석은 김명시가 열세 살 되던 해에 마산 3ㆍ1만세운동에 앞장섰다 체포되어 혹독한 고문을 받았다. 오 남매 중 삼 남매와 어머니까지 독립운동에 헌신한 운동가 집안이었다. 1925년 러시아로 유학을 떠났던 김명시는 러시아어뿐 아니라 일본어와 중국어에 능통했으며, 항일무장투쟁 진영에 합류한 후로는 스베츠로바, 김희원 등 열 개가 넘는 이름으로 활동하며 전장을 누볐다.소설은 김명시가 시베리아 횡단 열차를 타고 모스크바로 떠나는 장면에서 시작한다. “혁명이 가져올 희망, 사랑, 슬픔 중 가장 먼저 다가온 희망에 취”한 그는 독립과 자유를 염원하며 하얼빈 일본 영사관 습격, 조선의용대의 태항산 전투 등에 앞장선다. 책 속에는 주인공 김명시 외에도 조봉암, 여운형, 김단야, 박헌영 등 혁명의 희망을 품고 조국의 앞날에 일생을 바친 실존 인물들의 삶이 녹아 있다. 소설가 안재성은 사회주의 운동가로서 독립운동과 민족해방 운동에 뛰어든 이들의 이야기를 미화하거나 과장하지 않고 정직하게 기록한다. 그런 한편, 가상 인물 권오채와 이상훈을 등장시켜 서사에 생기를 불어넣으며 격동의 시대를 능란하게 담아냈다."
